tune kya kiya rape victims ke liye	no
ab rohan ko hate karnai wale ko ab jelous hoo raha hai and  Ab muh band hoogaya	no
Sahi bat hai didi ji ye harami shale asukat bhul hate hai aapni	no
Akkhi ki fan thi ab I hate him...	yes
murder, mar.   yes	
Tabhi toh tum jaiso ka rape ho jaata hai aur phir candle march nikal kar naatak karti ho...	no
Nothing is changing for the better .	no
to AAP ke isare par AAP ke MLA Sandeep ne rape kiya hoga,ek Minister ne wife ko torcher kiya hoga aur nakli degree bhi....	no
Sahi kaha atangwadi hone par media wale ko agar ek bhi Hindu ka naam ajae toh phir Hindu-terrorism ke naam par paisa kamate he	yes
There must have been about 10 of them , all black , and others coming in to join them .	no
It has some interesting appendices as well , as well as maps etc .	no
Sheru meri jaan apne shakal dikha mujhe dekna hain tere ma ka rape ka outcome kya tha	yes
Bas porkistan ka rape start hone wala hai ...dekh ache se maa k loude...hijde....	yes
She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .	no
Have not read the Sagas since I was a kid .	no
Help pass out the NA `` LOVE YOUR RACE '' flyers , that will be a big help .	no
Tomorrow you will accept it and the day after that you will embrace it .	no
Keep your eyes open at all times for fallen powerlines .	no
Pardarshan ki baat to shi hai par Naare ki baat Apki galat is post se aap Nafrat phelao rhe hai	yes
Neanderthals are classified either as a human species or a human subspecies based upon which scientist you 're talking to .	no
#bb10 #M3 bhed ka jhund.. hate them.. sadakchhap.	yes
Thanks, but I 'll pass .	no
Sare terrorist jihad ka naam pahle lete hai baad me musalman.meri bahen ka rape karne gaye mullo ko woh gagar muli ki tarah kat degi	yes
Justin Barrett was on Yesterdays lastword on Today FM you can listen to the show on the link below , Justin comes on in about half an hour into the program .	no
@asitcsharma up me dikha raha mp Rajasthan jharkhand ke rape aur Haryana ke cm ki badjubani ko bhi twitte kariye	no
You may want to cut down on the milk too if you watch this .	no
Hey, do you think we are going to get into a fight between European countries about who all are going to get those Guantanamo prisoners ?	no
kya bakwas he ye army se to dur hi rakhna chahiye	yes
Mongol England .	no
YouTube - Hell 's coming with me	no
Big boss show mera khoon ma ha rahaga sir agra sa hu sir  kushal rajput from agra .uttar pradesh sa moka please app niras nahi karuga sir	no
Agr cong HQ mein rape hua toh pappu k chamche jisse rape hua us bechari ko bhul jayenge aur is point pr sibal ko bhejenge ki proof ko null n void karwane ki koshish karo coz chupkr banaya gya tha...	no
Bhai karan in Terrorist logo se bat mat kar apna hi bura hai , ye kisi ke sage nahi hote , inka alien mohammad khud kehta hai terrorism failao , bhai mat bat kar is jihadan se	no
i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans. i usually wear anything that fits me. as for Docs i rarely wear them anymore. i wear sneakers now .	no
Sir irony toh ye hai ki puri zindagi aap logo ne kaha ki aap terrorism ke shikaar hai but aap log khud he terrorism phaila rhe hai	yes
Koi nai tum yaha anaa kashmir mai kyu k tum safe nai ho india mai har din rape hota hai aap logo ko....	no
We should have a giant celebration with a large number of White Nationalists present and let the world know we do not appreciate Nelson Mandela and his long history of being anti-White .	no
They may be on to something Gay Men Will Marry Your Girlfriends - YouTube P.S. Please do n't bite my head off , this is mostly for entertainment purposes .	no
Or the traffic lite ?	no
…?ø…??…?­…?…??…? …??…? …??…??…? …??…??…?…?	yes
Asians are fairly well mannered and intelligent and easier for most whites to get along with .	no
Did you see anything other than white faces in that non racially edited video ?	no
Isko kehty hain jhalat!! Is chumpu k pory khandan ko Ch Nisar is ky samny phansi dai dy.. yhh vote phir bhi usko he dai ga	yes
Tumhare certificate ki zaroorat nahi	no
_Kis kis ko JOKER ka movie review chaiye?_	no
Modi ji hamare PM aap kuhub bhasan dete hai kya school me rape ho raha hai aur aap kuch nahi bol rahe hai.	yes
Kaun sa Hindu baccho ka rape karta hai chutiye	no
Bhai app youtuber ke allava app kya kaam karte hai ?	no
What alternative do you have other than kill the black policeman and every black cop you can until they get you .	yes
Sahi bat hai didi ji ye harami shale asukat bhul hate hai aapni	yes
Any Europeans traveling to this country must be insane , I hope any Whites traveling there stay safe and use good judgement at night .	no
aur tere musalmano ki terha hum apni bahu betiyo ka to rape nahi karte saale..	yes
Watch the video , its only 10 minutes , you will see that eventually the bi-racial minority is butchered .	yes
Size rarely matters .	no
I would if I liked my neighbors .. There are some people on this board that I would hate to live next to	no
How can anyone hate pijjaa ? :'(	no
Tera abba ketly ka bola tha bhool gya ki rape ek chhoti ghatna hai bhool gya kya .	no
Yad rkhna Takshk ki trh Hindustan me koi jrur paida hoga jo apne purwaj ko hue rape ka mulle se bdla lenge lekin uchit tarike se.	no
"Real love se problem nahi hai... Aap ek baat batao agar kisi ladki ki aap
pasand karte ho toh aap pehli mulaqat mein hi use kiss kar doge? Sachcha pyar
karte ho toh maaroge use?"	no
Acha beta arundhati pe ye	no
Muslim  rape bhi kare to rape hui ladki femi nazi ban jati hai.	yes
people are more important than their mistakes. Nafrat karna nahi aata. Hota hi nahi yaar. Aur Apno se toh bilkul nahi.	no
Here is the guy 's blog from the radio station he works at .	no
Arshi ne bahot rulaya Shilpa ko...I hate u arshi...	yes
This is Hate !!	no
Taking it to the authorities is the worst thing you can do .	no
innovation unake khoon kae katrae katrae mein hain .	no
That 's a very sad story. were the pagans Romans , or the later Christians romans that did that ?	no
Anyone know where i can buy one .. ? 88 Jab : soldierfn	no
I have tried more than 10 and none of them are accepting loans .	no
Is @TarekFatah ko hamare sanvidhan aur desh ki fikr hoti to aaj ye ZeeNews pe beth ke nafrat ka bazaar na faila raha hota #BanFatahKaFatwa	yes
One thing we did get out of this is confermation that homeschool is the way to go .	no
"[4:36](https://www.youtube.com/watch?v=fQbbWQ9ol_w&t=4m36s) agr rape ka akda
dusre desh se km h tu iska mtlb ye ni ki wo glt ni h...."	no
is bande ne bilkul sahi kiaa hai !!!!!	no
Logic samaj aata tho Bhai tum log poore duniya me terrorism Kyo failate	yes
tum kyun hate karte ho usko?	no
This is the same race that thinks raping babies cures AIDS .	yes
#AllianceRattledModi #Aaj bhi kuch city mai  #rape  ho rahi hai to Saza e mout nahi ho rahi hai #betibachao	yes
I am happy to be a part of it and my girls cannot wait to get started !	no
"Aapko bhi yeh keeda kaat liya, feminist ko achhi nhi lagi to masala movie bhi
mahan masterpiece ho gyi,not expect this from u"	yes
This was n't just for Germans , Japanese and Italianos ......	no
@chintskap Tum haaray Hum jheete, is he terhan Kashmir bhi Har jao terrorism khud ba khud khatam hojaiga, kyun k zulm sy terrorism barhta hy	no
hate speech joote hi khilwati hai bhai . amir liaquat bhi khyga.	no
It's much easier to follow the stereotype of White people that their thought controllers fill their minds with .	no
Liked the music , by the way .	no
Are iski baat ur gadhe ki laat ek jesi h roj palti marti h...iska koi bharosa nhi...i hate her to much roj gand nikalti h shilpa k liye...ise bas hina pasand h	yes
…??…?ª …??…?? …?…?…?ÿ…? …??…?ø …?®…?ø……??…? …??…?…?? …??…?ø…??…? …?æ…??…?ý…?…?? …??…? …??…??…?? …??…??…?…??,…??…?ª …??…?? …??…??…?ý …??……??…?ø…?¨…?? …??…? …??…??…?? …??…??…?…??,	no
Terrorism to ap log hy humreye kasmer bhiyo par zulm kartye ho ap se big terrorism khon ho ga sab se ziyada reap kaha hote hy  rishi sir ... https://twitter.com/chintskap/status/875447907922567170 …	no
Im giving up watching mma for good .	no
Maa anga gadha kuranyaa thi massala terrorism ah badhalu koh shareeaiy hingaane! https://twitter.com/vfp_mv/status/819087316379635714 …	no
Myself unfortunately I was never there , but my friend goes every year and she says it is great .	no
If you click on the new nation news link at the bottom of my post your will go to a website full of white victims of black crime .	no
Apne toh feminist ki ijjat utar di???œ???œ	no
It just goes to show that the IRA are just criminals and not freedom fighters as they claim .	yes
Same with all of Europe after the evil yellow invasion .	yes
Bollywood hamesha se chutiya tha ????????	no
Congress ke agents ho ya maha murkh. rape rape hota hai use dalit or non dalit see Jo Kar mat dekho	yes
Aate hai I hate all them	yes
Pahle tum ghar me to rape karna chodo,  bad me India ka dekhna gadho	yes
"i laughed hard [17:26](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=17m26s)
...  
kabir : maine injection le leiya thaa .  
preeti : [17:26](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=17m26s) arrey
tumne bataya kyu nahi thaa bhosadi ke ????????????"	no
haan tum log tou apni indian females ka rape kar dete hoon, tou kashmir main rape aur killing karna tou joke he hoga tumhare liye	yes
Bakwaas band kar	yes
Thik usee tarah terrorism bhi muslim bina mumkin nahi	no
Child rape par tame loko majak kari rahya hata tyare tamara mummy ne tamari chinta noti thati bhai?	yes
I 've seen negroes who look ( and undoubtedly act ) like him .	yes
Chal re bhikmange apni aukat anusar batkar.Khud bhik mange dusare ko anguli dekhatihai.Maine kaha na I hate Pakistanis.So I block U https://twitter.com/writetoghazni/status/819585590874279938 …	yes
"Defence me homosexual nhi hone chaiye bcoz incase agar kisi army personnel Ko
ye pta chala k unlogo me se koi homosexual h to shayad baki log us se
difference create kr le or vo(homosexual)thik se army me serve na kr paye"	no
humanity to unme nahi hai, converted hai wo, apni Hindu ancestry se hate karte hai	yes
When ever I leave the house I wear one of these 1920 's type fedoras , I have quite a few .	no
He he he!! I hate him so much na ke dil se nikalta hai https://twitter.com/GprachiPrachi/status/818389006987575296Â â€¦	yes
@deepikapadukone ne SRK ko attitude dikhaya tha.	no
They should have made sweet potato pie .	no
I was n't able to attend the last event but really would like to met some normal people in San Diego .	no
@Seedha UP76 se Khullam Khulla Ghoshna.	no
2 ) Lethargic [ syn. inactive ]	no
Female negro is `` sorry '' , owner pressing charges anyway. -- baltimoresun.com	no
Kya bol saktey hain ab men are trash Bs ik pathr pe lakeer lagado,bhai hum bi men hain humne to rape jokes ni kiye na Ni bhai men are trash https://twitter.com/DrunkPolaroid/status/875833587181813761 …	yes
16  Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?	yes
O stri friendship karogi	no
Too much hate haih	yes
I love you kahne par bhi or i hate you kahne par bhi bura maan jate haiv	no
Truth be told if they had a good White Nationalist on they would just crush the other networks .	no
Good.	no
@TasnimLamia khawar pore hate torkari lege chilo ar thumi hat wash koro nai so thumi hatr shugran nicho is ur dp	no
Rape aur gundagardi par bhi report de do bhai kyonki Abhi bijliwala bans ho kal DJP ban jao	yes
BTW.Are you allread in the Texas site.I can send you an invite if you 're not.We 've got over a 100 members so far .	no
Discussing a past historical event does n't `` preserve '' anything ....	no
Garners major news media attention for weeks .	no
bhai sab thik hain..tum srk ko hate karte ho ,thik hai..but krk ko sir bol rahe ho,.....wtf...usli 90% fake followers hain...	no
Ji jangal ka kanoon to ap ne samaj liya hy, molvi hate Us k khliaf uchalty phirty ho 1/2	no
A to z koi bh ho sabko hak hona chaiye apne desh ke liye har jagah	no
Zip it up into one big file and share it on Gnotella as a new movie .	no
At least apni na sahi,, apnay poorvajon ki janam bhoomi se itni nafrat tau na karain..Kapoor saheb	no
You prove that multiculturalism works , your the one that started this troll thread , fag boy .	no
tumhe to cricket me jeetkar bhi terrorism par hi jaana hai. https://twitter.com/AliInsafianPTI/status/876453243022397440Â â€¦	yes
I saw a poll from Missippi that said that 40 % did n't think Lott should step down for his segregationist remark .	no
"Yeah point ekdum Sahi hai ....film ka influence bahot Hota hai .....Mera dost
ne apna FB id n pubg mei naam rakh liya hai Kabir Singh + photo v usi Ka hai
????????????"	no
Or better yet find another job then quit .	no
Note ban se atankwad khatm hone wala tha?	yes
Rape cases me capital punishment ka major scope nahi hai uske bawajood itna jyada misuse hua rape cases ka esliye females bhi oppose kiye	yes
That's completely true , I have a 3-y-o son and he does n't like at all to play with brown-skinned boys or girls , I especially remember once a pair of twin girls came up to kiss him and he just ran away , it was the enchantment of the white man !	no
What I mean is that they overall were able to take all of it back as well as keep those colonies longer than the Italians .	no
A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .	no
Sir lekin jo log rajput nahin hain to unka khoon dhanda hota hai?	no
Lagta hai baba  se tere kuch jada hi connection tu bhi mafi deta tha  kya beti bol ke beti bolo aur phir rape  karo	yes
Ignore the genocide on Serbs , turn your back on your own people .	no
Allahabad hate h to tapas kar diya jata h  koyi na koyi kami nikal kar	yes
Kyu hindu mein nhi hai Kya are hinduo mein mein kese haram hoga hinduo mein rape Karna bhi prashad hai	yes
Dekh Tere sansar ki halat Kya hogai bhagwan k bachiye ko rape krha musalman pic.twitter.com/aFNtgX0uiG	no
https : //www.stormfront.org/forum/t814765/	no
Hope to talk to you later .	no
aur tum logo nay tou indian army k naam pay balatkari suar paal rakhe hain jo sirf kashmiriyon ka rape karna jaante hai bas	yes
I hate this Sapna so much  itna ghamand kisliye bhai?	yes
and 2nd ma kbhi apni tareef ni krta  I hate myself ya to paka koi ar hi ha	yes
Sir jin ko 6 months ki pay ni milti or wo bechary qarz ly kr guzara krain to kia KHAAK laray gy terrorism k liye !!!	yes
Tuu kar ke dekh Le rape.. Pata chal jayega... Chu....a aapiye  https://twitter.com/VishalDadlani/status/885766000234209280 …	no
Very informative .	no
Some places to look up jobs ..	no
Kon kon hate krta hai mujhe? Jaao gaali do na.	no
We pakhtoon hate @ayeshagulalai	yes
Aap ko aisa kyon lagta hai? Top evil man in history list me koi Muslim nahi hai .. Hitler, Genghis Khan, Stalin, Ravan, Kans, Nero koi nahi.	no
Lagta hai jab angraiz gay thy to Sae daba kr hissa dal gaye jo aj tk Angraizi nae gaye khoon me se. Oh sorry urdu hai. Apni Amma se pucho. https://twitter.com/chintskap/status/875432946341101568 …	no
Aur kal ke din hi Sindh main dozens of bachiyon ka rape huwa hai Karachi main tho awam ne ehtijaj bhi kiya hai Sachal main victim bachi ke parents wazir e dakhila Sindh ke office pohanch gaye thay. Khurshid double shah ko apna area dekhna chahiay KP ke logo ko koi takleef nahi	yes
Aha pakistan .ein police bhi rape kar ti hai	yes
They laugh at whites who obey the law , bother to get married , women who are chaste .	yes
Asaram ki rape sperm ki oulad ,how many medical visas tum logo ny issue kiya ,give details.. Tum logo nay kon sy free diyya hea Chutiya.	yes
ap jaise mere mitr Muslims ke khilaf sabhi ko bharka rahe hain. please stop sharing hatred against a particular religion.	yes
thank you both of you !!!!!! maybe if i would have put on my glasses i would have found it before .... tee hee !!!	no
sir titanic movie ka review bnao plzzz	no
Sir tik tok pr video bnao n	no
Aur kuch tou emojies ka rape karte hain	no
What city do you live in ?	no
And to think FIFA are allowing this nation to host the biggest sporting event on the planet .	no
Lots of free goodies for all the new SF babies !	no
Pakis asians and even jungle bunnies come in and * * * * starts getting weird .	yes
What kind of moron throws away school district money on fruit that 's out of season ?	no
@pankhuripathak mam humare yahaan gujarat ke naliya me in bjp valo ne rape kiya aur abhi tak pakde bhi nahi gaye	yes
I think a lot of black males become conceited by this .	no
Last week the crowd were chucking snowballs at Peter Shilton .	no
This is an awesome post !	no
Riasati loug he hy nah jo Phir Aam worker k rape k baad qatal hone pr mulzimon ki pusht pnahi krte??	no
lol...gayi bhains paani mein...hatred at his best...	no
https : //en.wikipedia.org/wiki/Nordic _ aliens	no
I have no idea of how many might be here .	no
Izat tumhari bhot pahle loot gyi hai..	yes
I have never seen those posters before .	no
Khud to dusro ka dil dukhate h log aur badi badi batein karte hai..but kehte h na nafrat kabhi nai jeetti and mehar  you n your hina lost https://twitter.com/officialmeher/status/955387702446313472Â â€¦	yes
Why should they learn to read when the liberal jews down at the welfare office will tell them where to make their mark .	no
It is good to keep track of the enemy as well and see what they are saying .	no
I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..	yes
Main to zorrur sair karunga	no
"Gaddari karne k liy paida hue hai. India m money rotation k liy aate hai yah
harami"	yes
...mona ko.ghar se nikaalo wo bahut boring hai kuch karti nhi bs jb dekho camera ke aage roti rahti hai i hate u	yes
Boots Christmas advert on telly this evening .	no
Swara bhaskar	no
@AbhinandanSekhr atleast tumhare journalism ke gold standard @ravishndtv ki tarah apne bhai ke rape ko toh nahi chupatey	no
Har cheez m feminism dalna zaroori h aapko ?	no
Malum h nahi to murder karwa dogey bhai sahabuddin chela jail mn band h na... https://twitter.com/yadavtejashwi/status/875719068652785668Â â€¦	yes
Jab tak hindustan me cinema rahega log chutiya bante rahege	yes
kitny logon say chudai karwai hay .kuty ki aulad.sari raat apna rape kara ka dosrun par bhonkti hu	yes
I hate it and I feel like I ca n't do anything about it .	no
Predator Xtreme , August 2015	no
Ive talked to lots of punks about it , and i get the same response from them that i get from blacks and minorities. i want to hear a more educated opinion	no
exactly.	no
Bey yaar and wrong side raju dekhiee	no
Bhai ye india ka rape chal raha hai.	yes
I am not Ukrainian but the Ukraine nationalists and right wing should understand that our white race in all nations in Europe North America Australia and South Africa along with any other white nations should support each other and join together against the Marxist multiculturistic agenda that 's invading every white nation and start to over through the powers to be that is responsible for this genocide and start considering deportation of non whites in white nations !	yes
Get back to me if u have plans to be anywhere within the next few weeks .	no
Bhai aap kerala me jo rajyapal ke sath irfan habib ne kiya hai us ko cover kro	no
gand, gandoo, gandu.    yes	
#CleanChitToAsaramBapuji his tarah Salman ne Hiran Ko nahi mara that usi tarah Asaram ne rape nahi Kiya tha	yes
I have no use for the NBA or any self important black celebrities .	no
Rape kiske raaj me ni hua bjp ke satta me aane ke baad india ki khabar lena bhul gayi kya kitne rape huye aur litno ko saja mili chamchi	yes
Har 3 min main india main larki ka rape hota hai phir in hi larkiyon say tum log paida hotay ho or india army join kartay ho or raw .	yes
Biological Europeans are the descendants of Neanderthals mixed with the humans seen today .	no
TY!	no
#NAME?	no
"Chutya sala itne review dekhe lekin yeh clear nahi huva ki ladki ka rape huva
tha ya fasa rahi thi? Aur sale tune pahle hi do line me bata diya. Chutya
sala."	yes
Go to his profile and leave a message .	no
Such a shame that a beautiful city with such a superb setting is being ruined !	no
Imaam ke imaan ka rape ho gaya,  satak gaya hai gandu, imaam ko open challenge hai, aa jaa maidaan mein par naha ke aa###	no
Sanbhu Fir bhikari ban gaya Aur usko crore pati banewale bhi bhikari ban gay Kyu har ghar mein sanbhu balatakari apni bhahen ka rape Kar Raha hai	yes
Muje shivika K love hate scenes chahiye balti bhar bhar K	no
I watched a few minutes of it the other night and felt sick .	no
Don't worry Pratik bhai America wale keherehe hein Modi hai toh Mumkin hai	no
Behind bullet-proof glass , a dozen armed guards , maybe 50 yards away .	no
Gand marne ke liye, chal ab bye chinal ke, kal pure mulk ka bhi rape hojaynga tere wo bhi dekh liyo ok,	yes
So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .	yes
Is it that hard to comprehend that your plan is Utopian ?	no
WOW!	no
Nahi pini hai Murkh pappu ke saath coffee Mufat me Air ke aane jaane ke saath bhi because I hate him.	yes
bhai SP aur BSP ke UP candidates kyon chod diye. aur ravish ke bhai ko kyon chod diya ek dalit ke rape case main.	no
@tehseenp @Shehzad_Ind @TarekFatah touch se slapping tak pahunch gye? Subah tak rape pe pahunch jaoge..	no
It got so bad that I literally sat outside with our dog ( he was on a lead ) .	no
Path less traveled , is the safest .	no
Rifles ?	no
"Gully Boy me jab Alia Bhatt ki character ek ladki se jealous hokar uspar humla
Kar deti tab toh kisi ne ye nahi kaha ki ye toxic feminity aur misoandrist
hai."	yes
Especially in this liberal area .	no
Mohsin abb tum mujhe hate karogy	no
This is a picture of Christian Albanian people they do n't look White they look like something from the Caucasus I know my Dad dated a Christian Albanian at one point she was light Brown ( I do n't just mean a tan she was literally light Brown ) she had coal black hair and a massive nose .	no
Jai ko likha kisine khoon se ek love letter! Kya hai is teesri premika ka naam? #SRPJMBpic.twitter.com/YY3E1ZLKVH	yes
OMG unfortunately they are very good at hot air. did n't see any massive demos to prosecute the kiddie fiddlers amongst the Christian Brothers .	no
@virendersehwag #Pakistan baapo bharat matta ka rape karte hoye #ChampionsTrophy2017 #PAKvIND	yes
"Sala US me bhaithe huye log keh rahe hai...jabse Modi aaya hai kafi accha
badlaw aaya hai...Aur ek yeh Arundati US se jati hai logo ko bhadkane aur
niyam thodke ke liye...isse pucho US me nagarikta kaise milti hai...logo ke
jhutey ghis jatey hai tab 10-15saal me baad milti hai nagarikta..."	yes
I'm a student at U of A ; God only knows how I got in and why i go to school .	no
INTJ Introvert ( 89 % ) iNtuitive ( 25 % ) iNtuitive Thinking ( 50 % ) Judging ( 67 % ) You have strong preference of Introversion over Extraversion ( 89 % ) You have moderate preference of Intuition over Sensing ( 25 % ) You have moderate preference of Thinking over Feeling ( 50 % ) You have distinctive preference of Judging over Perceiving ( 67 % )	no
I hate Lopa trend vi banao yar bahut hit hogi .. I stand by Bani	no
"Is lady ko bandriya bolana chahiye  
  
Pagal aurat deshdhrohi hai jail me dalo esako"	yes
Ganganagar mp nihalchand bhi rape accused hai us ko bhi kuch karo	no
I hear Icelandic and Mandarin are among the most difficult .	no
There is no expectation of privacy in public , so taking their pictures is legal .	no
Aapki bhai log Ramzan ke mahine main katal kar rahe hai, terrorism kar rahe hai and aapke chacha Immam fatwa kiyu nahi nikal rahe hai	yes
"Indian hain to indian ki tara hi to pyaar hoga bhai. Kuch to india ka concept
hain jo ashli hain nehin to shaab to dushre desh shey copy kaar raha hain.
Pyaar india mein jaisa hain thik hain ishliye to india mein pyaar hain ea
shaab desh bhi samajhta hain"	no
Good post my friend .	no
All para-militaries are just criminal scum !!!!	yes
We have lucked out for a change .	no
Bas Piyar Sey Keh Dena Yaar Prince Teri  Ab Zarorat Nahi Rahi...	no
…??……?? …??…?¨…??…??…?? …?ý…??…?? …?ý…?	yes
I have an awesome tattooist in the burbs of Chicago ...	no
News dekhle pata chal jayega jiska rape hua woh mare bahen toh nhi thi but mujhe farq padta hain our ajj kya rozz dekh 10 case  mileage	no
ghar jalana aur rape krna idians k kaam hai. Hum Allah ka shukar hai aisay kaam nai krtay.	no
Pratik barode movie review dekh	yes
Bhadva aagya	yes
YouTube - Shoe Bombers , crotch bombers , 9/11 and Israel	no
Maybe before 1789 .	no
Don't eat a Snickers candy bar ... it will turn you into a negro ! ( Also has the obligatory White doofus guy at the end. )	yes
We have a new line of shirts comming out to help keep the funds comming in for the land base .	no
Had to make it up that is why	no
Milawat tumhare hui hai  invaders ke rape ke dwara	no
The Jellyfish Nebula is about 5,000 light-years away .	no
Bhai pakistaniyon dushmani toh nahi hume haan terrorism ko jo sponsor karte hai unse hai https://twitter.com/OvaisAlam/status/876033492987019264Â â€¦	yes
Bhai kuch b bol rha hai be!!	no
Your medical factors come in to play .	no
Vipaksh ko jab koi kaam nahi tha toh woh in ladkiyon KA huq cheen Liya.b4 UP WAS rape-molestation capital. CRIME KI DUNIYA KA BADSHAH tha	yes
Ek gadhi the jinhone desh k tukde hone dia, jb muslim hindu aurato ka rape kr rhe the to unko samjhya hone do jo ho rha h,uska pota bi waisa	yes
Yep, her name is Thunderphoenix .	no
Allow me to apologize for my last post , as I was drinking heavily last night but you callin me a genetic lottery winner ? come on now I 've had my fair share of hard times just last week a yellow person came into my place of work and started making trouble .	yes
Sabhi cheezo me hum log Tumse age he.sirf ek cheez Jo tumhe world famous karwa raha he wo he terrorism.	yes
America khud dushre desh ke talent par zitata hain	no
Kutte , leader chuna hai logo ne	yes
Check out the Knights of the Ku Klux Klan www.kukluxklan.org they also have a internet news program usually updated weekly and can be seen with Real Player www.thomasrobb.com : )	no
2 ) Full tank of gas 3 ) watch riot on TV from 5 star Hotel 100 miles away .	no
Feminism=Randi Rona	yes
They will spend 40k plus a year on elementary , middle school , and high school educations all the while crying about poor conditions for non-Whites .	no
This story could came from the very twisted news of the first days , when hostages were taken .	no
Then your gonna see what hell is like .	no
Aaj phir ek raajneta aaya aur mere shahar ka rape karke chala jaayega	no
Simply put , they are AT LEAST 100,000 years behind evolved creatures on the evolutionary scale with no hope of ever progressing .	yes
http://aangirfan.blogspot.com/2009/1...ual-abuse.html	no
It 's not very Irish to talk behind backs , Ted .	no
BJP haar RHI HAI kyoki BJP ka leader jhhuta Hai.jo bolta Hai vo NHI KIYA aaj tak.sirf nafrat Hai uske dil me	yes
Han hate se zada kuch ho nhi sakta. Dil krta hai aese logo ko gair qanoni saza du!	yes
I wonder why ?	no
Well good for you .	no
Nothing happened except I got an 88 % on the paper .	no
history main likha jayega...11 logon ne 120 crore ka rape kiya..vo b aik sath	yes
Even a child has enough muscle to pull a trigger or cut flesh .	no
Ager tum log Pakistan me hote ..ya bhuk mari se mar hate h aatankwaadi tumhe mar dete ...apne khuda ka sukr karo India me ho...	yes
Haan 15 ek sath pure india ka rape karne ke liye	no
Khoon Chala (From Rang De Basanti) http://www.hungama.com/music/song-khoon-chala-from-rang-de-basanti/3008564/playÂ â€¦	no
mre ko aisi feeling aa rai hai ki 1 murder or hoga ..	yes
I can not call the government by an appropriate name .	no
Larkiyan Time pass nh hai Wo to sacha pyar chahti hai apna haq chahti hain Time Pass nahi Kyun ke... http://fb.me/5AoL19YjEÂ 	yes
mohabbat ky pardy mai karty ho nafrat.	no
It's not my responsibility to locate , isolate or else eliminate trolls at this site , nor do I wish to defend this person in any way .	no
WANDE MATARAM se nafrat karne walo ko HUJJ SUBSIDY lete dekha hae  https://twitter.com/RealArnabG/status/886214814430777346 …	yes
"I hate calling him ""Maulana"". Jitna ganda Islam ko is banday nay kiya utna kissie nay nahi kiya hai"	yes
Also : National Alliance Local Area Contacts Riverside , CA ( 909 ) 789-4215 http://www.natvan.com/phone-numbers/	no
pehle se pata tha but aaj confirm ho gaya apna kuch nhi jaata but still i hate them	yes
Aur aap ja kr apni 8 saal ki bahan ka rape karo jaisa apke muhammad ne kiya tha	no
Arey mere cafeteria mein bhi milta hai with sambhar. Hate poha.	yes
Gotta represent my coconuts and mangos yo !!	yes
chakki ko to sanjay kapoor bhi to rape kiya tha clash mei...arey chutiye chakki se to rajpal yadav bhi behtar hay,rajpal y ne 75 flops/disasters nehi di h	yes
Hate karne wale k maan main bhi pyar hota hai	no
Has it gone or can I just not find it ?	no
Pakistan sirf terrorism hi failana janta h usko rishto ki ehmiyat nahi samaj aati he. isliye ek maa ko bete se gale nahi milne diya.	yes
Stop the hate. Salute Jigs Mayuga!  http://fb.me/80IEio4ybÂ 	no
Let me know !	no
Pehle apna illeteracy rate,poverty,terrorism ke baare Mei baat karo.Indians har chizei aage h Pak se.ek match Kya Jeet liya uchalne lag gaye	no
Kyunki unhe #rape chillane pe TRP milta hai. Uske baad woh jhoot nikle toh, unhe usme interest nahi rehta #CleanChitToAsaramBapuji	yes
Tu soch Na sake kaun tujhe hate karega	no
Bhai mujhe NAMO AGAIN ka cup nahi dikh raha?	no
6 saal ki Aisha banaye, jab 50 saal ka buddha uska rape karne wala tba	yes
We need to all move out west were the resources are and bring in whites from all other nations then separate we need to have a white homeland its the only way we could possibly save our race .	no
Don't that just suck ??	no
I dont mean with kids THAT young , you are doing the right thing with them.But an extreme approach works with teenagers	no
Equals to white and future ally .	no
Harsh punishments for rapists .	no
"Bhai mai aaj tak kisi v movie se nahi pagal hua but .. mirzapur ke munna ko
dekh ke 6 month tak usi zone me tha .... Bc pagla gaya tha..."	no
nah man , for me its enough .	no
"Movie to Puri tatti hai. Jis din dekha usi din bola tha aur ajj shwetabh Bhai
ne bhi Bata Diya..????????????"	yes
Splleling mistake thi yr	no
Tumhare to terrorism failane aate Hain, Indian army 72 hooron se mila deti unko	yes
"Ghatiya anchor  
Ye wahi anchor hai jisne 2.O ko ghatiya kaha tha aur max. Dislikes khaye the"	yes
â€¢ wo rape nahi karti	no
Baal vivah to nitish sir aap roke rhe hai par rape rokne ki sapath kon lega	no
Koi ghr m ghuse rape kro ap skaratmak socho kmal ka gyan arjit kiya h sahib n...	yes
